fund_name,fund_known_activist,activist_label,issuer_name,ticker,sector,regime,entry_date,entry_filing_id,entry_holding_pct,entry_price,entry_mktcap,filing_purpose_text,purpose_flags,important_proposal_text,direction,ambiguous_flag,control_flag,going_private_flag,going_private_kw,source_url,submit_datetime,shares_held,outstanding_shares,indiv_corp,doc_title,filer_edinet,entry_pbr,entry_equity_ratio,entry_net_cash_ratio,entry_roe,stable_holder_pct,proposal_made,proposal_type,agm_result,company_response,exit_date,exit_filing_id,exit_price,holding_months,entry_to_exit_return,trap_label,exit_reason,notes
"いちごアセットマネジメント・インターナショナル・ピーティーイー・リミテッド (Ichigo Asset Management International, Pte. Ltd.)",True,Ichigo Asset,双日株式会社,2768,N/A,post2023,2023-09-15,S100RVV2,0.0,N/A,N/A,純投資。提出者１は、投資先企業との信頼関係構築と建設的な対話（エンゲージメント）に注力する日本株投資に特化した独立系資産運用会社であり、全てのステークホルダーに資する投資先企業の中長期的成長と企業価値向上の支援を投資理念としている。なお、対話の一環として、金融商品取引法等に定める重要提案行為等が含まれる場合もある。,,対話（エンゲージメント）の一環として金融商品取引法等に定める重要提案行為等が含まれる場合もある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RVV2?type=2,2023-09-25 15:05,0,235000000,法人（外国法人）,変更報告書10,E11469,,,,,,,,,,,,,,,,,
オービス・インベストメント・マネジメント・リミテッド（Orbis Investment Management Limited）,False,,株式会社ＩＮＰＥＸ,1605,N/A,post2023,2023-09-15,S100RW65,4.42,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,状況に応じて重要提案行為等を行う予定である。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RW65?type=2,2023-09-22 14:53,61280262,1386667168,法人（外国法人）,変更報告書No.2,E09662,,,,,,,,,,,,,,,,,
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,株式会社安藤・間,1719,N/A,post2023,2023-09-14,S100RVEZ,6.65,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RVEZ?type=2,2023-09-22 15:01,12037910,181021197,法人（ケイマン諸島法人）,変更報告書（2）,E31883,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,株式会社インテージホールディングス,4326,N/A,post2023,2023-09-13,S100RVXE,0.83,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RVXE?type=2,2023-09-21 15:37,335300,40426000,法人,変更報告書No.12,E36104,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,株式会社インテージホールディングス,4326,N/A,post2023,2023-09-12,S100RVL4,3.9,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RVL4?type=2,2023-09-20 15:43,1575200,40426000,法人,変更報告書No.11,E36104,,,,,,,,,,,,,,,,,
"いちごアセットマネジメント・インターナショナル・ピーティーイー・リミテッド（Ichigo Asset Management International, Pte. Ltd.）",True,Ichigo Asset,株式会社荏原製作所,6361,N/A,post2023,2025-06-26,S100WAHR,0.0,N/A,N/A,純投資。提出者１は、投資先企業との信頼関係構築と建設的な対話（エンゲージメント）に注力する日本株投資に特化した独立系資産運用会社であり、全てのステークホルダーに資する投資先企業の中長期的成長と企業価値向上の支援を投資理念としている。なお、対話の一環として、金融商品取引法等に定める重要提案行為等が含まれる場合もある。,,対話（エンゲージメント）の一環として金融商品取引法等に定める重要提案行為等が含まれる場合もある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WAHR?type=2,2025-07-03 15:42,0,462065735,法人（外国法人）,変更報告書 5,E11469,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー(Taiyo Pacific Partners L.P.),True,Taiyo,株式会社アルバック,6728,N/A,post2023,2025-06-26,S100WA16,7.18,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100WA16?type=2,2025-07-03 16:05,3545400,49355938,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書 No. 4,E37410,,,,,,,,,,,,,,,,,
株式会社ヴァレックス・パートナーズ,True,Valex Partners,ＢＥＥＮＯＳ株式会社,3328,N/A,post2023,2025-05-07,S100VPSS,0.0,N/A,N/A,純投資（投資一任契約その他契約に係る顧客の資産運用）及び状況に応じて重要提案行為等を行うこと,,状況に応じて重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VPSS?type=2,2025-05-14 15:31,200,13608995,法人（株式会社）,変更報告書　No.6,E35873,,,,,,,,,,,,,,,,,
みさき投資株式会社,True,Misaki Capital,株式会社ミルボン,4919,N/A,post2023,2025-04-25,S100VOPQ,4.1,N/A,N/A,弊社の『働く株主(R)』というコンセプトと、日本版スチュワードシップ・コードの精神に則り、『経営者と投資家の建設的対話を通じた中長期的な投資リターンの拡大』を実現するため,,重要提案行為等を行う可能性　有,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VOPQ?type=2,2025-05-07 15:32,1359000,33117234,法人（株式会社）,変更報告書 2,E32221,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー(Taiyo Pacific Partners L.P.),True,Taiyo,株式会社ラクーンホールディングス,3031,N/A,post2023,2025-04-25,S100VOZI,16.04,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VOZI?type=2,2025-05-07 15:37,3570800,22258943,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 12,E37410,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,ブロードメディア株式会社,4347,N/A,post2023,2025-04-22,S100VNZG,8.78,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VNZG?type=2,2025-04-30 15:33,658200,7500000,法人,変更報告書No.8,E36104,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー(Taiyo Pacific Partners L.P.),True,Taiyo,株式会社ラクーンホールディングス,3031,N/A,post2023,2025-04-14,S100VMUU,17.34,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VMUU?type=2,2025-04-21 16:35,3858700,22258943,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 11,E37410,,,,,,,,,,,,,,,,,
"グランサム、マヨ、ヴァン　オッテルロー　アンド　カンパニー　エルエルシー(Grantham, Mayo, Van Otterloo &amp; Co. LLC)",False,,ＢＥＥＮＯＳ株式会社,3328,N/A,post2023,2025-04-10,S100VMAF,3.09,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこともありうる。,,状況に応じて重要提案行為等を行うこともありうる。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VMAF?type=2,2025-04-17 10:02,420000,13608995,法人（外国会社）,変更報告書No.2,E35943,,,,,,,,,,,,,,,,,
和德投資有限公司,False,,株式会社イントランス,3237,N/A,post2023,2025-04-15,S100VMT8,5.81,N/A,N/A,重要提案行為等,取締役選任,代表取締役の選解任および役員の構成の重大な変更,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VMT8?type=2,2025-04-17 12:56,2705584,46552784,法人,変更報告書NO.5,E39761,,,,,,,,,,,,,,,,,
株式会社ヴァレックス・パートナーズ,True,Valex Partners,株式会社マーキュリアホールディングス,7347,N/A,post2023,2025-04-10,S100VLUX,14.32,N/A,N/A,純投資（投資一任契約その他契約に係る顧客の資産運用）及び状況に応じて重要提案行為等を行うこと,,状況に応じて重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VLUX?type=2,2025-04-17 15:41,3085100,21549900,法人（株式会社）,変更報告書　No.4,E35873,,,,,,,,,,,,,,,,,
和德投資有限公司,False,,株式会社イントランス,3237,N/A,post2023,2025-04-14,S100VMLN,6.94,N/A,N/A,重要提案行為等,取締役選任,代表取締役の選解任および役員の構成の重大な変更,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VMLN?type=2,2025-04-16 12:44,3230484,46552784,法人,変更報告書NO.4,E39761,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,株式会社インテージホールディングス,4326,N/A,post2023,2023-09-08,S100RV6E,4.62,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RV6E?type=2,2023-09-15 15:34,1866200,40426000,法人,変更報告書No.10,E36104,,,,,,,,,,,,,,,,,
みさき投資株式会社,True,Misaki Capital,株式会社サカイ引越センター,9039,N/A,post2023,2023-09-06,S100RTNN,6.25,N/A,N/A,弊社の『働く株主(R)』というコンセプトと、日本版スチュワードシップ・コードの精神に則り、『経営者と投資家の建設的対話を通じた中長期的な投資リターンの拡大』を実現するため,,重要提案行為等を行う可能性　有,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RTNN?type=2,2023-09-13 15:22,1323000,21162000,法人（株式会社）,変更報告書　12,E32221,,,,,,,,,,,,,,,,,
"いちごアセットマネジメント・インターナショナル・ピーティーイー・リミテッド (Ichigo Asset Management International, Pte. Ltd.)",True,Ichigo Asset,双日株式会社,2768,N/A,post2023,2023-08-24,S100RRF6,0.0,N/A,N/A,純投資。提出者１は、投資先企業との信頼関係構築と建設的な対話（エンゲージメント）に注力する日本株投資に特化した独立系資産運用会社であり、全てのステークホルダーに資する投資先企業の中長期的成長と企業価値向上の支援を投資理念としている。なお、対話の一環として、金融商品取引法等に定める重要提案行為等が含まれる場合もある。,,対話（エンゲージメント）の一環として金融商品取引法等に定める重要提案行為等が含まれる場合もある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RRF6?type=2,2023-08-31 15:18,0,235000000,法人（外国法人）,変更報告書9,E11469,,,,,,,,,,,,,,,,,
藤原　弘将,False,,株式会社Laboro.AI,5586,N/A,post2023,2023-08-25,S100RS4R,24.07,N/A,N/A,－,取締役選任,発行会社の創業者かつ代表取締役であり、安定株主として長期保有するためであります。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RS4R?type=2,2023-08-30 14:58,3811800,15837628,個人,変更報告書,E38868,,,,,,,,,,,,,,,,,
"いちごアセットマネジメント・インターナショナル・ピーティーイー・リミテッド（Ichigo Asset Management International, Pte. Ltd.）",True,Ichigo Asset,いちごオフィスリート投資法人,8975,N/A,post2023,2023-08-21,S100RQR7,0.0,N/A,N/A,純投資。提出者１は、投資先企業との信頼関係構築と建設的な対話（エンゲージメント）に注力する日本株投資に特化した独立系資産運用会社であり、全てのステークホルダーに資する投資先企業の中長期的成長と企業価値向上の支援を投資理念としている。なお、対話の一環として、金融商品取引法等に定める重要提案行為等が含まれる場合もある。,,対話（エンゲージメント）の一環として金融商品取引法等に定める重要提案行為等が含まれる場合もある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RQR7?type=2,2023-08-28 15:12,0,1513367,法人（外国法人）,変更報告書　45,E11469,,,,,,,,,,,,,,,,,
タワー投資顧問株式会社,False,,クルーズ株式会社,2138,N/A,post2023,2023-08-15,S100RQ53,8.42,N/A,N/A,投資一任契約による純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RQ53?type=2,2023-08-21 09:05,1091200,12957600,法人（株式会社）,変更報告書　No.23,E06234,,,,,,,,,,,,,,,,,
タワー投資顧問株式会社,False,,クルーズ株式会社,2138,N/A,post2023,2023-08-10,S100ROUT,10.19,N/A,N/A,投資一任契約による純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100ROUT?type=2,2023-08-18 15:07,1320800,12957600,法人（株式会社）,変更報告書　No.22,E06234,,,,,,,,,,,,,,,,,
タワー投資顧問株式会社,False,,株式会社ヤギ,7460,N/A,post2023,2023-08-10,S100ROVG,7.56,N/A,N/A,投資一任契約による純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100ROVG?type=2,2023-08-18 15:22,690600,9140000,法人(株式会社）,変更報告書　No.2,E06234,,,,,,,,,,,,,,,,,
タワー投資顧問株式会社,False,,クルーズ株式会社,2138,N/A,post2023,2023-08-09,S100RNA8,11.79,N/A,N/A,投資一任契約による純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100RNA8?type=2,2023-08-17 15:11,1528300,12957600,法人（株式会社）,変更報告書　No.21,E06234,,,,,,,,,,,,,,,,,
ユナイテッド・マネージャーズ・ジャパン株式会社,False,,株式会社JPMC,3276,N/A,post2023,2023-04-27,S100QO71,6.15,N/A,N/A,純投資（投資一任契約その他契約に係る顧客の資産運用）及び状況に応じて重要提案行為を行うこと,,状況に応じて重要提案行為を行う場合があります,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QO71?type=2,2023-05-09 15:04,1169600,19025600,法人　（株式会社）,変更報告書 No.4,E31277,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,株式会社瑞光,6279,N/A,post2023,2023-04-19,S100QMUX,37.28,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,decrease,False,True,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QMUX?type=2,2023-04-26 15:18,10735700,28800000,法人（外国法人）,変更報告書No.25,E30522,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド (Symphony Financial Partners (Singapore) Pte. Ltd.),True,Symphony Financial,フルサト・マルカホールディングス株式会社,7128,N/A,post2023,2023-04-13,S100QLZP,14.98,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QLZP?type=2,2023-04-20 15:23,3830700,25563814,法人（外国法人）,変更報告書 No.2,E30522,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド (Symphony Financial Partners (Singapore) Pte. Ltd.),True,Symphony Financial,ニシオホールディングス株式会社,9699,N/A,post2023,2023-04-12,S100QLNF,11.27,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QLNF?type=2,2023-04-19 15:07,3199700,28391464,法人（外国法人）,変更報告書No.5,E30522,,,,,,,,,,,,,,,,,
杉浦　元,False,,株式会社オウケイウェイヴ,3808,N/A,post2023,2023-03-31,S100QL6J,1.41,N/A,N/A,安定株主として株式会社オウケイウェイヴの経営改善に努めるため。,,2022年8月25日開催の当社臨時株主総会において、株主提案を共同で行う代表者でした。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QL6J?type=2,2023-04-13 09:00,190000,13422453,個人,変更報告書,E37841,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,小松マテーレ株式会社,3580,N/A,post2023,2023-03-28,S100QHS0,11.02,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QHS0?type=2,2023-04-04 15:16,4756000,43140999,法人（外国法人）,変更報告書No.12,E30522,,,,,,,,,,,,,,,,,
ダルトン・インベストメンツ・エルエルシー(Dalton Investments LLC),True,Dalton/NipponActiveValue,ニッタ株式会社,5186,N/A,post2023,2023-03-23,S100QGA6,4.39,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QGA6?type=2,2023-03-30 15:39,1329100,30272503,法人（外国会社）,変更報告書No.4,E08827,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,株式会社東芝,6502,N/A,post2023,2023-03-22,S100QHT2,4.9,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QHT2?type=2,2023-03-29 16:30,21233782,433137955,法人（外国法人）,変更報告書Ｎｏ．１,E33309,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,株式会社ナガワ,9663,N/A,post2023,2023-03-09,S100QDMO,16.87,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100QDMO?type=2,2023-03-16 15:14,2759200,16357214,法人（外国法人）,変更報告書No.8,E30522,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,東京ラヂエーター製造株式会社,7235,N/A,post2023,2023-02-16,S100Q9HV,1.34,N/A,N/A,純投資及び重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100Q9HV?type=2,2023-02-21 09:27,193400,14400000,法人（外国会社）,変更報告書（3）,E34595,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー (Taiyo Pacific Partners L.P.),True,Taiyo,ペプチドリーム株式会社,4587,N/A,post2023,2025-01-24,S100V5BF,5.11,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100V5BF?type=2,2025-01-31 15:39,6647400,130010400,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 4,E37410,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー (Taiyo Pacific Partners L.P.),True,Taiyo,ネクセラファーマ株式会社,4565,N/A,post2023,2025-01-21,S100V4VD,6.93,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100V4VD?type=2,2025-01-28 15:11,6226500,89902858,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 4,E37410,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー(Taiyo Pacific Partners L.P.),True,Taiyo,株式会社アルバック,6728,N/A,post2023,2025-01-08,S100V3BU,9.28,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100V3BU?type=2,2025-01-16 15:04,4582200,49355938,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書 No. 2,E37410,,,,,,,,,,,,,,,,,
みさき投資株式会社,True,Misaki Capital,太陽ホールディングス株式会社,4626,N/A,post2023,2025-01-08,S100V31J,4.16,N/A,N/A,弊社の『働く株主(R)』というコンセプトと、日本版スチュワードシップ・コードの精神に則り、『経営者と投資家の建設的対話を通じた中長期的な投資リターンの拡大』を実現するため,,重要提案行為等を行う可能性　有,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100V31J?type=2,2025-01-16 15:41,2429700,58369505,法人（株式会社）,変更報告書　6,E32221,,,,,,,,,,,,,,,,,
エフィッシモ　キャピタル　マネージメント　ピーティーイー　エルティーディー(Effissimo Capital Management Pte. Ltd.),True,Effissimo,鳥居薬品株式会社,4551,N/A,post2023,2025-01-07,S100V1WI,4.79,N/A,N/A,投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100V1WI?type=2,2025-01-14 16:20,1378900,28800000,法人（外国法人）,変更報告書　No.53,E11852,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,ジェイドグループ株式会社,3558,N/A,post2023,2024-12-27,S100V1E7,4.76,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100V1E7?type=2,2025-01-10 15:30,546946,11487360,法人（外国会社）,変更報告書（15）,E34595,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー(Taiyo Pacific Partners L.P.),True,Taiyo,NISSHA株式会社,7915,N/A,post2023,2024-12-26,S100V1OT,8.24,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100V1OT?type=2,2025-01-09 15:15,4191100,50855638,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 3,E37410,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー(Taiyo Pacific Partners L.P.),True,Taiyo,株式会社ラクーンホールディングス,3031,N/A,post2023,2025-03-21,S100VHHQ,18.36,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VHHQ?type=2,2025-03-28 16:52,4086000,22258943,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 10,E37410,,,,,,,,,,,,,,,,,
"グランサム、マヨ、ヴァン　オッテルロー　アンド　カンパニー　エルエルシー(Grantham, Mayo, Van Otterloo &amp; Co. LLC)",False,,株式会社マクロミル,3978,N/A,post2023,2025-03-18,S100VGW9,0.0,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこともありうる。,,状況に応じて重要提案行為等を行うこともありうる。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100VGW9?type=2,2025-03-26 11:51,0,40630500,法人（外国会社）,変更報告書No.8,E35943,,,,,,,,,,,,,,,,,
