fund_name,fund_known_activist,activist_label,issuer_name,ticker,sector,regime,entry_date,entry_filing_id,entry_holding_pct,entry_price,entry_mktcap,filing_purpose_text,purpose_flags,important_proposal_text,direction,ambiguous_flag,control_flag,going_private_flag,going_private_kw,source_url,submit_datetime,shares_held,outstanding_shares,indiv_corp,doc_title,filer_edinet,entry_pbr,entry_equity_ratio,entry_net_cash_ratio,entry_roe,stable_holder_pct,proposal_made,proposal_type,agm_result,company_response,exit_date,exit_filing_id,exit_price,holding_months,entry_to_exit_return,trap_label,exit_reason,notes
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,株式会社アインホールディングス,9627,N/A,post2023,2024-04-23,S100TBZU,14.89,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TBZU?type=2,2024-05-01 15:01,5274500,35428212,法人（ケイマン諸島法人）,変更報告書（1）,E31883,,,,,,,,,,,,,,,,,
山田　亨,False,,株式会社　海帆,3133,N/A,post2023,2024-04-26,S100TC7V,14.18,N/A,N/A,定時株主総会における重要提案行為等を行うこと,,該当あり,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TC7V?type=2,2024-04-30 11:45,7142500,50378900,個人,変更報告書No.8,E33490,,,,,,,,,,,,,,,,,
"いちごアセットマネジメント・インターナショナル・ピーティーイー・リミテッド（Ichigo Asset Management International, Pte. Ltd.）",True,Ichigo Asset,株式会社オープンハウスグループ,3288,N/A,post2023,2024-04-19,S100TBPQ,0.0,N/A,N/A,純投資。提出者１は、投資先企業との信頼関係構築と建設的な対話（エンゲージメント）に注力する日本株投資に特化した独立系資産運用会社であり、全てのステークホルダーに資する投資先企業の中長期的成長と企業価値向上の支援を投資理念としている。なお、対話の一環として、金融商品取引法等に定める重要提案行為等が含まれる場合もある。,,対話（エンゲージメント）の一環として金融商品取引法等に定める重要提案行為等が含まれる場合もある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TBPQ?type=2,2024-04-26 15:00,0,120588100,法人（外国法人）,変更報告書5,E11469,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,栄研化学株式会社,4549,N/A,post2023,2024-04-19,S100TBCN,4.94,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TBCN?type=2,2024-04-26 15:39,1978200,40041438,法人,変更報告書No.6,E36104,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,株式会社エーワン精密,6156,N/A,post2023,2024-04-18,S100TBHN,8.04,N/A,N/A,純投資及び重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TBHN?type=2,2024-04-25 15:05,426300,5300000,法人（外国会社）,変更報告書（6）,E34595,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,ジェイドグループ株式会社,3558,N/A,post2023,2024-04-18,S100TBIM,9.43,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TBIM?type=2,2024-04-25 15:07,1083000,11487360,法人（外国会社）,変更報告書（7）,E34595,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,ブロードメディア株式会社,4347,N/A,post2023,2024-04-17,S100TB67,8.2,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TB67?type=2,2024-04-24 15:05,649100,7914732,法人,変更報告書No.4,E36104,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,株式会社グッドスピード,7676,N/A,post2023,2024-04-17,S100TB5M,19.03,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TB5M?type=2,2024-04-24 15:08,720100,3783500,法人,変更報告書No.9,E36104,,,,,,,,,,,,,,,,,
渡辺　敏行,False,,株式会社中央経済社ホールディングス,9476,N/A,post2023,2024-04-18,S100TBFQ,5.0,N/A,N/A,純投資および重要提案行為等を行うことを目的とする。発行企業の保有不動産における資本政策や、著作物および知的財産を用いた生成AI領域への事業展開など、適切な事業運営に向けて経営陣との対話・重要提案行為等を行う。,,低廉なROE・PBR・DOEなどの経営指標に改善が見られない場合、必要に応じた重要提案行為等を行う。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TBFQ?type=2,2024-04-24 15:20,220000,4398464,個人,大量保有報告書（2024年4月24日付け訂正報告書の添付インラインXBRL）,E39674,,,,,,,,,,,,,,,,,
渡辺　敏行,False,,株式会社中央経済社ホールディングス,9476,N/A,post2023,2024-04-18,S100TB68,5.0,N/A,N/A,純投資および重要提案行為等を行うことを目的とする。発行企業の保有不動産における資本政策や、著作物および知的財産を用いた生成AI領域への事業展開など、適切な事業運営に向けて経営陣との対話・重要提案行為等を行う。,,低廉なROE・PBR・DOEなどの経営指標に改善が見られない場合、必要に応じた重要提案行為等を行う。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TB68?type=2,2024-04-23 12:13,220000,4398464,個人,大量保有報告書,E39674,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,帝国繊維株式会社,3302,N/A,post2023,2024-04-16,S100TAT1,4.33,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TAT1?type=2,2024-04-23 15:07,1191000,27504400,法人,変更報告書No.1,E36104,,,,,,,,,,,,,,,,,
秋元　竜弥,False,,株式会社アルデプロ,8925,N/A,post2023,2024-04-18,S100TB2G,67.92,N/A,N/A,経営権保有。そして、重要提案行為等として、提出者は、経営の効率化の観点から、会社法（平成17年法律第86号。その後の改正を含みます。）第180条に基づき発行者株式の併合（以下「本株式併合」といいます。）を行うこと及び本株式併合の効力発生を条件として単元株式数の定めを廃止する旨の定款変更を行うことを付議議案に含む発行者の臨時株主総会（以下「本臨時株主総会」といいます。）を開催することを、速やかに発行者に要請いたします。また、重要提案行為等として、発行者が非上場会社となったことから、発行者の機関構成を変更し、提出者が指名する者を取締役候補者とする取締役選任議案を発行者の株主総会に上程していただくように要請する予定です。さらに、今後の資本政策の柔軟性および機動性を確保するために、発行者の減資案を発行者の株主総会に上程していただくように要請する予定です。,取締役選任|非上場化,上記（2）保有目的欄に記載のとおりの重要提案行為等を行う予定です。,increase,True,True,True,株式併合,https://api.edinet-fsa.go.jp/api/v2/documents/S100TB2G?type=2,2024-04-23 15:15,21571532,31762415,個人,変更報告書No.70,E09272,,,,,,,,,,,,,,,,,
